recprob,subject,encpos,list_type,item,soa
1,21,12,emotional,control-1,3
0,22,12,emotional,control-1,3
1,23,12,emotional,control-1,3
1,24,12,emotional,control-1,3
0,26,12,emotional,control-1,3
1,27,12,emotional,control-1,3
0,28,12,emotional,control-1,3
0.5,31,12,emotional,control-1,3
0,33,12,emotional,control-1,3
0,34,12,emotional,control-1,3
0.666666666666667,35,12,emotional,control-1,3
1,37,12,emotional,control-1,3
0.5,38,12,emotional,control-1,3
0.5,41,12,emotional,control-1,3
0,42,12,emotional,control-1,3
0.5,44,12,emotional,control-1,3
0.5,45,12,emotional,control-1,3
0,51,12,emotional,control-1,3
1,52,12,emotional,control-1,3
1,53,12,emotional,control-1,3
1,54,12,emotional,control-1,3
0,55,12,emotional,control-1,3
0,56,12,emotional,control-1,3
1,58,12,emotional,control-1,3
1,59,12,emotional,control-1,3
0,60,12,emotional,control-1,3
0,61,12,emotional,control-1,3
0,62,12,emotional,control-1,3
0,63,12,emotional,control-1,3
0.5,65,12,emotional,control-1,3
1,66,12,emotional,control-1,3
0,67,12,emotional,control-1,3
0,69,12,emotional,control-1,3
0,70,12,emotional,control-1,3
0,71,12,emotional,control-1,3
0,72,12,emotional,control-1,3
0,73,12,emotional,control-1,3
0.5,6,12,emotional,control-2,3
0.666666666666667,9,12,emotional,control-2,3
1,10,12,emotional,control-2,3
0,11,12,emotional,control-2,3
0,15,12,emotional,control-2,3
0.5,16,12,emotional,control-2,3
0,17,12,emotional,control-2,3
0,21,12,emotional,control-2,3
0,22,12,emotional,control-2,3
1,23,12,emotional,control-2,3
1,24,12,emotional,control-2,3
0,26,12,emotional,control-2,3
0,27,12,emotional,control-2,3
1,28,12,emotional,control-2,3
0,31,12,emotional,control-2,3
0,33,12,emotional,control-2,3
1,34,12,emotional,control-2,3
1,35,12,emotional,control-2,3
0,37,12,emotional,control-2,3
0,38,12,emotional,control-2,3
0.5,41,12,emotional,control-2,3
0,42,12,emotional,control-2,3
0,44,12,emotional,control-2,3
0.5,45,12,emotional,control-2,3
1,51,12,emotional,control-2,3
1,52,12,emotional,control-2,3
0.5,53,12,emotional,control-2,3
0.333333333333333,54,12,emotional,control-2,3
0,55,12,emotional,control-2,3
1,56,12,emotional,control-2,3
1,58,12,emotional,control-2,3
1,59,12,emotional,control-2,3
0,60,12,emotional,control-2,3
0,61,12,emotional,control-2,3
0,62,12,emotional,control-2,3
0,63,12,emotional,control-2,3
0,65,12,emotional,control-2,3
1,66,12,emotional,control-2,3
0,67,12,emotional,control-2,3
0,69,12,emotional,control-2,3
0.5,70,12,emotional,control-2,3
1,71,12,emotional,control-2,3
0,72,12,emotional,control-2,3
1,73,12,emotional,control-2,3
0.5,6,12,emotional,control+1,3
1,9,12,emotional,control+1,3
0.5,10,12,emotional,control+1,3
0.5,11,12,emotional,control+1,3
1,15,12,emotional,control+1,3
0.5,16,12,emotional,control+1,3
1,17,12,emotional,control+1,3
1,21,12,emotional,control+1,3
0,22,12,emotional,control+1,3
0,23,12,emotional,control+1,3
0,24,12,emotional,control+1,3
1,26,12,emotional,control+1,3
1,27,12,emotional,control+1,3
0,28,12,emotional,control+1,3
0,31,12,emotional,control+1,3
1,33,12,emotional,control+1,3
1,34,12,emotional,control+1,3
0.333333333333333,35,12,emotional,control+1,3
1,37,12,emotional,control+1,3
0.5,38,12,emotional,control+1,3
0,41,12,emotional,control+1,3
1,42,12,emotional,control+1,3
0,44,12,emotional,control+1,3
1,45,12,emotional,control+1,3
0.5,51,12,emotional,control+1,3
0,52,12,emotional,control+1,3
0,53,12,emotional,control+1,3
1,54,12,emotional,control+1,3
1,55,12,emotional,control+1,3
1,56,12,emotional,control+1,3
0,58,12,emotional,control+1,3
0,59,12,emotional,control+1,3
1,60,12,emotional,control+1,3
0,61,12,emotional,control+1,3
0,62,12,emotional,control+1,3
1,63,12,emotional,control+1,3
0.5,65,12,emotional,control+1,3
0,66,12,emotional,control+1,3
1,67,12,emotional,control+1,3
1,69,12,emotional,control+1,3
0.5,70,12,emotional,control+1,3
0,71,12,emotional,control+1,3
0,72,12,emotional,control+1,3
0,73,12,emotional,control+1,3
0.5,5,7,perceptual,oddball,3
0.333333333333333,6,7,perceptual,oddball,3
0.5,7,7,perceptual,oddball,3
1,9,7,perceptual,oddball,3
0.75,10,7,perceptual,oddball,3
1,11,7,perceptual,oddball,3
1,12,7,perceptual,oddball,3
1,15,7,perceptual,oddball,3
1,16,7,perceptual,oddball,3
1,20,7,perceptual,oddball,3
1,21,7,perceptual,oddball,3
0,23,7,perceptual,oddball,3
0.5,25,7,perceptual,oddball,3
0,26,7,perceptual,oddball,3
0.5,27,7,perceptual,oddball,3
0,28,7,perceptual,oddball,3
0.5,29,7,perceptual,oddball,3
1,30,7,perceptual,oddball,3
1,31,7,perceptual,oddball,3
1,32,7,perceptual,oddball,3
0,33,7,perceptual,oddball,3
1,34,7,perceptual,oddball,3
1,36,7,perceptual,oddball,3
0.666666666666667,37,7,perceptual,oddball,3
1,38,7,perceptual,oddball,3
0,39,7,perceptual,oddball,3
0.5,40,7,perceptual,oddball,3
1,42,7,perceptual,oddball,3
1,43,7,perceptual,oddball,3
1,44,7,perceptual,oddball,3
1,45,7,perceptual,oddball,3
1,46,7,perceptual,oddball,3
0.5,47,7,perceptual,oddball,3
0.666666666666667,48,7,perceptual,oddball,3
0,49,7,perceptual,oddball,3
0.666666666666667,50,7,perceptual,oddball,3
0.5,51,7,perceptual,oddball,3
0.5,52,7,perceptual,oddball,3
0.5,53,7,perceptual,oddball,3
0,54,7,perceptual,oddball,3
0,55,7,perceptual,oddball,3
0,57,7,perceptual,oddball,3
1,58,7,perceptual,oddball,3
0.5,59,7,perceptual,oddball,3
1,60,7,perceptual,oddball,3
1,61,7,perceptual,oddball,3
1,62,7,perceptual,oddball,3
1,64,7,perceptual,oddball,3
1,65,7,perceptual,oddball,3
1,66,7,perceptual,oddball,3
0.5,68,7,perceptual,oddball,3
1,69,7,perceptual,oddball,3
1,70,7,perceptual,oddball,3
0.5,71,7,perceptual,oddball,3
1,72,7,perceptual,oddball,3
1,74,7,perceptual,oddball,3
0.5,75,7,perceptual,oddball,3
0.5,5,7,perceptual,oddball-1,3
1,6,7,perceptual,oddball-1,3
1,7,7,perceptual,oddball-1,3
0,9,7,perceptual,oddball-1,3
0.75,10,7,perceptual,oddball-1,3
0.666666666666667,11,7,perceptual,oddball-1,3
0,12,7,perceptual,oddball-1,3
0.5,15,7,perceptual,oddball-1,3
0,16,7,perceptual,oddball-1,3
0,20,7,perceptual,oddball-1,3
0,21,7,perceptual,oddball-1,3
0,23,7,perceptual,oddball-1,3
0.5,25,7,perceptual,oddball-1,3
0.333333333333333,26,7,perceptual,oddball-1,3
0.5,27,7,perceptual,oddball-1,3
0,28,7,perceptual,oddball-1,3
0.5,29,7,perceptual,oddball-1,3
0.5,30,7,perceptual,oddball-1,3
0,31,7,perceptual,oddball-1,3
0.75,32,7,perceptual,oddball-1,3
0.5,33,7,perceptual,oddball-1,3
0.25,34,7,perceptual,oddball-1,3
0.5,36,7,perceptual,oddball-1,3
0.666666666666667,37,7,perceptual,oddball-1,3
1,38,7,perceptual,oddball-1,3
0.5,39,7,perceptual,oddball-1,3
1,40,7,perceptual,oddball-1,3
0,42,7,perceptual,oddball-1,3
0,43,7,perceptual,oddball-1,3
0,44,7,perceptual,oddball-1,3
1,45,7,perceptual,oddball-1,3
1,46,7,perceptual,oddball-1,3
0.5,47,7,perceptual,oddball-1,3
0.333333333333333,48,7,perceptual,oddball-1,3
0.5,49,7,perceptual,oddball-1,3
0.333333333333333,50,7,perceptual,oddball-1,3
1,51,7,perceptual,oddball-1,3
0.5,52,7,perceptual,oddball-1,3
1,53,7,perceptual,oddball-1,3
0,54,7,perceptual,oddball-1,3
1,55,7,perceptual,oddball-1,3
1,57,7,perceptual,oddball-1,3
1,58,7,perceptual,oddball-1,3
0,59,7,perceptual,oddball-1,3
0,60,7,perceptual,oddball-1,3
0,61,7,perceptual,oddball-1,3
0,62,7,perceptual,oddball-1,3
1,64,7,perceptual,oddball-1,3
1,65,7,perceptual,oddball-1,3
0,66,7,perceptual,oddball-1,3
0,68,7,perceptual,oddball-1,3
1,69,7,perceptual,oddball-1,3
1,70,7,perceptual,oddball-1,3
1,71,7,perceptual,oddball-1,3
1,72,7,perceptual,oddball-1,3
1,74,7,perceptual,oddball-1,3
0,75,7,perceptual,oddball-1,3
0.5,5,7,perceptual,oddball-2,3
0.666666666666667,6,7,perceptual,oddball-2,3
0,7,7,perceptual,oddball-2,3
0,9,7,perceptual,oddball-2,3
0.75,10,7,perceptual,oddball-2,3
0.666666666666667,11,7,perceptual,oddball-2,3
1,12,7,perceptual,oddball-2,3
0.5,15,7,perceptual,oddball-2,3
1,16,7,perceptual,oddball-2,3
1,20,7,perceptual,oddball-2,3
0,21,7,perceptual,oddball-2,3
0,23,7,perceptual,oddball-2,3
0.5,25,7,perceptual,oddball-2,3
0.666666666666667,26,7,perceptual,oddball-2,3
0,27,7,perceptual,oddball-2,3
1,28,7,perceptual,oddball-2,3
0.5,29,7,perceptual,oddball-2,3
1,30,7,perceptual,oddball-2,3
1,31,7,perceptual,oddball-2,3
1,32,7,perceptual,oddball-2,3
0.5,33,7,perceptual,oddball-2,3
0,34,7,perceptual,oddball-2,3
0.5,36,7,perceptual,oddball-2,3
0.666666666666667,37,7,perceptual,oddball-2,3
0.333333333333333,38,7,perceptual,oddball-2,3
0,39,7,perceptual,oddball-2,3
1,40,7,perceptual,oddball-2,3
1,42,7,perceptual,oddball-2,3
0.5,43,7,perceptual,oddball-2,3
1,44,7,perceptual,oddball-2,3
0,45,7,perceptual,oddball-2,3
0.5,46,7,perceptual,oddball-2,3
0.5,47,7,perceptual,oddball-2,3
0,48,7,perceptual,oddball-2,3
0,49,7,perceptual,oddball-2,3
0.666666666666667,50,7,perceptual,oddball-2,3
1,51,7,perceptual,oddball-2,3
0.5,52,7,perceptual,oddball-2,3
1,53,7,perceptual,oddball-2,3
0,54,7,perceptual,oddball-2,3
0,55,7,perceptual,oddball-2,3
1,57,7,perceptual,oddball-2,3
0,58,7,perceptual,oddball-2,3
0.5,59,7,perceptual,oddball-2,3
0,60,7,perceptual,oddball-2,3
0,61,7,perceptual,oddball-2,3
1,62,7,perceptual,oddball-2,3
1,64,7,perceptual,oddball-2,3
0,65,7,perceptual,oddball-2,3
0,66,7,perceptual,oddball-2,3
0.5,68,7,perceptual,oddball-2,3
0,69,7,perceptual,oddball-2,3
1,70,7,perceptual,oddball-2,3
1,71,7,perceptual,oddball-2,3
0.5,72,7,perceptual,oddball-2,3
0,74,7,perceptual,oddball-2,3
0.5,75,7,perceptual,oddball-2,3
0,5,7,perceptual,oddball+1,3
0.333333333333333,6,7,perceptual,oddball+1,3
0.5,7,7,perceptual,oddball+1,3
0.5,9,7,perceptual,oddball+1,3
0.25,10,7,perceptual,oddball+1,3
0.666666666666667,11,7,perceptual,oddball+1,3
0.5,12,7,perceptual,oddball+1,3
0.5,15,7,perceptual,oddball+1,3
1,16,7,perceptual,oddball+1,3
1,20,7,perceptual,oddball+1,3
1,21,7,perceptual,oddball+1,3
0,23,7,perceptual,oddball+1,3
1,25,7,perceptual,oddball+1,3
0,26,7,perceptual,oddball+1,3
0,27,7,perceptual,oddball+1,3
0,28,7,perceptual,oddball+1,3
0.5,29,7,perceptual,oddball+1,3
1,30,7,perceptual,oddball+1,3
0,31,7,perceptual,oddball+1,3
0,32,7,perceptual,oddball+1,3
0.5,33,7,perceptual,oddball+1,3
0.25,34,7,perceptual,oddball+1,3
1,36,7,perceptual,oddball+1,3
0.666666666666667,37,7,perceptual,oddball+1,3
0,38,7,perceptual,oddball+1,3
0.5,39,7,perceptual,oddball+1,3
1,40,7,perceptual,oddball+1,3
1,42,7,perceptual,oddball+1,3
0.5,43,7,perceptual,oddball+1,3
0,44,7,perceptual,oddball+1,3
0,45,7,perceptual,oddball+1,3
0,46,7,perceptual,oddball+1,3
0.5,47,7,perceptual,oddball+1,3
0.666666666666667,48,7,perceptual,oddball+1,3
0,49,7,perceptual,oddball+1,3
0.333333333333333,50,7,perceptual,oddball+1,3
1,51,7,perceptual,oddball+1,3
1,52,7,perceptual,oddball+1,3
0,53,7,perceptual,oddball+1,3
1,54,7,perceptual,oddball+1,3
1,55,7,perceptual,oddball+1,3
1,57,7,perceptual,oddball+1,3
0,58,7,perceptual,oddball+1,3
0.5,59,7,perceptual,oddball+1,3
0,60,7,perceptual,oddball+1,3
1,61,7,perceptual,oddball+1,3
0,62,7,perceptual,oddball+1,3
0,64,7,perceptual,oddball+1,3
0,65,7,perceptual,oddball+1,3
0,66,7,perceptual,oddball+1,3
0.5,68,7,perceptual,oddball+1,3
1,69,7,perceptual,oddball+1,3
1,70,7,perceptual,oddball+1,3
0.5,71,7,perceptual,oddball+1,3
0.5,72,7,perceptual,oddball+1,3
0,74,7,perceptual,oddball+1,3
0,75,7,perceptual,oddball+1,3
1,4,8,perceptual,oddball,3
0.5,5,8,perceptual,oddball,3
0.5,7,8,perceptual,oddball,3
0.5,14,8,perceptual,oddball,3
0,16,8,perceptual,oddball,3
1,17,8,perceptual,oddball,3
1,18,8,perceptual,oddball,3
1,19,8,perceptual,oddball,3
1,20,8,perceptual,oddball,3
0,21,8,perceptual,oddball,3
0.5,24,8,perceptual,oddball,3
0,27,8,perceptual,oddball,3
0,28,8,perceptual,oddball,3
0,31,8,perceptual,oddball,3
1,35,8,perceptual,oddball,3
1,39,8,perceptual,oddball,3
0,41,8,perceptual,oddball,3
1,42,8,perceptual,oddball,3
1,45,8,perceptual,oddball,3
0,46,8,perceptual,oddball,3
1,47,8,perceptual,oddball,3
1,49,8,perceptual,oddball,3
0,51,8,perceptual,oddball,3
1,53,8,perceptual,oddball,3
1,54,8,perceptual,oddball,3
1,55,8,perceptual,oddball,3
0.5,56,8,perceptual,oddball,3
1,59,8,perceptual,oddball,3
1,61,8,perceptual,oddball,3
0,62,8,perceptual,oddball,3
1,63,8,perceptual,oddball,3
1,66,8,perceptual,oddball,3
1,67,8,perceptual,oddball,3
1,69,8,perceptual,oddball,3
0,71,8,perceptual,oddball,3
0,73,8,perceptual,oddball,3
0,74,8,perceptual,oddball,3
1,75,8,perceptual,oddball,3
0,4,8,perceptual,oddball-1,3
1,5,8,perceptual,oddball-1,3
0.5,7,8,perceptual,oddball-1,3
0.5,14,8,perceptual,oddball-1,3
1,16,8,perceptual,oddball-1,3
0,17,8,perceptual,oddball-1,3
1,18,8,perceptual,oddball-1,3
1,19,8,perceptual,oddball-1,3
0,20,8,perceptual,oddball-1,3
0.5,21,8,perceptual,oddball-1,3
0.5,24,8,perceptual,oddball-1,3
0,27,8,perceptual,oddball-1,3
1,28,8,perceptual,oddball-1,3
0,31,8,perceptual,oddball-1,3
1,35,8,perceptual,oddball-1,3
1,39,8,perceptual,oddball-1,3
0,41,8,perceptual,oddball-1,3
0,42,8,perceptual,oddball-1,3
0,45,8,perceptual,oddball-1,3
0,46,8,perceptual,oddball-1,3
0,47,8,perceptual,oddball-1,3
1,49,8,perceptual,oddball-1,3
0,51,8,perceptual,oddball-1,3
0,53,8,perceptual,oddball-1,3
0,54,8,perceptual,oddball-1,3
0.5,55,8,perceptual,oddball-1,3
0.5,56,8,perceptual,oddball-1,3
0.5,59,8,perceptual,oddball-1,3
0,61,8,perceptual,oddball-1,3
0,62,8,perceptual,oddball-1,3
0,63,8,perceptual,oddball-1,3
0,66,8,perceptual,oddball-1,3
1,67,8,perceptual,oddball-1,3
0.5,69,8,perceptual,oddball-1,3
1,71,8,perceptual,oddball-1,3
0,73,8,perceptual,oddball-1,3
0,74,8,perceptual,oddball-1,3
1,75,8,perceptual,oddball-1,3
0,4,8,perceptual,oddball-2,3
0.5,5,8,perceptual,oddball-2,3
0.5,7,8,perceptual,oddball-2,3
0.5,14,8,perceptual,oddball-2,3
0.5,16,8,perceptual,oddball-2,3
1,17,8,perceptual,oddball-2,3
1,18,8,perceptual,oddball-2,3
1,19,8,perceptual,oddball-2,3
1,20,8,perceptual,oddball-2,3
0.5,21,8,perceptual,oddball-2,3
0.5,24,8,perceptual,oddball-2,3
0,27,8,perceptual,oddball-2,3
1,28,8,perceptual,oddball-2,3
1,31,8,perceptual,oddball-2,3
0,35,8,perceptual,oddball-2,3
1,39,8,perceptual,oddball-2,3
0,41,8,perceptual,oddball-2,3
1,42,8,perceptual,oddball-2,3
1,45,8,perceptual,oddball-2,3
0,46,8,perceptual,oddball-2,3
0,47,8,perceptual,oddball-2,3
1,49,8,perceptual,oddball-2,3
1,51,8,perceptual,oddball-2,3
0,53,8,perceptual,oddball-2,3
1,54,8,perceptual,oddball-2,3
0.5,55,8,perceptual,oddball-2,3
1,56,8,perceptual,oddball-2,3
0.5,59,8,perceptual,oddball-2,3
0,61,8,perceptual,oddball-2,3
0,62,8,perceptual,oddball-2,3
1,63,8,perceptual,oddball-2,3
1,66,8,perceptual,oddball-2,3
1,67,8,perceptual,oddball-2,3
1,69,8,perceptual,oddball-2,3
1,71,8,perceptual,oddball-2,3
1,73,8,perceptual,oddball-2,3
0,74,8,perceptual,oddball-2,3
1,75,8,perceptual,oddball-2,3
1,4,8,perceptual,oddball+1,3
0.5,5,8,perceptual,oddball+1,3
0,7,8,perceptual,oddball+1,3
0.5,14,8,perceptual,oddball+1,3
0,16,8,perceptual,oddball+1,3
1,17,8,perceptual,oddball+1,3
0,18,8,perceptual,oddball+1,3
1,19,8,perceptual,oddball+1,3
0,20,8,perceptual,oddball+1,3
1,21,8,perceptual,oddball+1,3
0.5,24,8,perceptual,oddball+1,3
0,27,8,perceptual,oddball+1,3
1,28,8,perceptual,oddball+1,3
0,31,8,perceptual,oddball+1,3
1,35,8,perceptual,oddball+1,3
1,39,8,perceptual,oddball+1,3
1,41,8,perceptual,oddball+1,3
0,42,8,perceptual,oddball+1,3
0,45,8,perceptual,oddball+1,3
0,46,8,perceptual,oddball+1,3
0,47,8,perceptual,oddball+1,3
1,49,8,perceptual,oddball+1,3
0,51,8,perceptual,oddball+1,3
0,53,8,perceptual,oddball+1,3
0,54,8,perceptual,oddball+1,3
1,55,8,perceptual,oddball+1,3
1,56,8,perceptual,oddball+1,3
1,59,8,perceptual,oddball+1,3
0,61,8,perceptual,oddball+1,3
0,62,8,perceptual,oddball+1,3
1,63,8,perceptual,oddball+1,3
0,66,8,perceptual,oddball+1,3
0,67,8,perceptual,oddball+1,3
0.5,69,8,perceptual,oddball+1,3
0,71,8,perceptual,oddball+1,3
1,73,8,perceptual,oddball+1,3
0,74,8,perceptual,oddball+1,3
1,75,8,perceptual,oddball+1,3
1,17,11,perceptual,oddball,3
0,18,11,perceptual,oddball,3
0,19,11,perceptual,oddball,3
1,20,11,perceptual,oddball,3
1,22,11,perceptual,oddball,3
1,24,11,perceptual,oddball,3
0,25,11,perceptual,oddball,3
1,26,11,perceptual,oddball,3
1,28,11,perceptual,oddball,3
1,36,11,perceptual,oddball,3
1,42,11,perceptual,oddball,3
1,43,11,perceptual,oddball,3
1,44,11,perceptual,oddball,3
1,46,11,perceptual,oddball,3
0,51,11,perceptual,oddball,3
0,52,11,perceptual,oddball,3
1,53,11,perceptual,oddball,3
1,54,11,perceptual,oddball,3
1,55,11,perceptual,oddball,3
1,58,11,perceptual,oddball,3
0.333333333333333,60,11,perceptual,oddball,3
0,61,11,perceptual,oddball,3
0,62,11,perceptual,oddball,3
1,64,11,perceptual,oddball,3
1,65,11,perceptual,oddball,3
0,67,11,perceptual,oddball,3
0,72,11,perceptual,oddball,3
0,17,11,perceptual,oddball-1,3
0.5,18,11,perceptual,oddball-1,3
0,19,11,perceptual,oddball-1,3
0.5,20,11,perceptual,oddball-1,3
1,22,11,perceptual,oddball-1,3
1,24,11,perceptual,oddball-1,3
1,25,11,perceptual,oddball-1,3
0,26,11,perceptual,oddball-1,3
0,28,11,perceptual,oddball-1,3
1,36,11,perceptual,oddball-1,3
1,42,11,perceptual,oddball-1,3
1,43,11,perceptual,oddball-1,3
1,44,11,perceptual,oddball-1,3
0,46,11,perceptual,oddball-1,3
1,51,11,perceptual,oddball-1,3
0,52,11,perceptual,oddball-1,3
1,53,11,perceptual,oddball-1,3
1,54,11,perceptual,oddball-1,3
0,55,11,perceptual,oddball-1,3
1,58,11,perceptual,oddball-1,3
0.333333333333333,60,11,perceptual,oddball-1,3
1,61,11,perceptual,oddball-1,3
1,62,11,perceptual,oddball-1,3
1,64,11,perceptual,oddball-1,3
1,65,11,perceptual,oddball-1,3
1,67,11,perceptual,oddball-1,3
1,72,11,perceptual,oddball-1,3
1,17,11,perceptual,oddball-2,3
1,18,11,perceptual,oddball-2,3
1,19,11,perceptual,oddball-2,3
0.5,20,11,perceptual,oddball-2,3
1,22,11,perceptual,oddball-2,3
1,24,11,perceptual,oddball-2,3
1,25,11,perceptual,oddball-2,3
1,26,11,perceptual,oddball-2,3
0,28,11,perceptual,oddball-2,3
1,36,11,perceptual,oddball-2,3
0,42,11,perceptual,oddball-2,3
1,43,11,perceptual,oddball-2,3
1,44,11,perceptual,oddball-2,3
0,46,11,perceptual,oddball-2,3
0,51,11,perceptual,oddball-2,3
0,52,11,perceptual,oddball-2,3
1,53,11,perceptual,oddball-2,3
0,54,11,perceptual,oddball-2,3
0,55,11,perceptual,oddball-2,3
0,58,11,perceptual,oddball-2,3
0.333333333333333,60,11,perceptual,oddball-2,3
1,61,11,perceptual,oddball-2,3
0,62,11,perceptual,oddball-2,3
0,64,11,perceptual,oddball-2,3
1,65,11,perceptual,oddball-2,3
1,67,11,perceptual,oddball-2,3
0,72,11,perceptual,oddball-2,3
0,17,11,perceptual,oddball+1,3
1,18,11,perceptual,oddball+1,3
1,19,11,perceptual,oddball+1,3
0.5,20,11,perceptual,oddball+1,3
1,22,11,perceptual,oddball+1,3
1,24,11,perceptual,oddball+1,3
1,25,11,perceptual,oddball+1,3
1,26,11,perceptual,oddball+1,3
1,28,11,perceptual,oddball+1,3
1,36,11,perceptual,oddball+1,3
0,42,11,perceptual,oddball+1,3
1,43,11,perceptual,oddball+1,3
0,44,11,perceptual,oddball+1,3
1,46,11,perceptual,oddball+1,3
1,51,11,perceptual,oddball+1,3
0,52,11,perceptual,oddball+1,3
0,53,11,perceptual,oddball+1,3
1,54,11,perceptual,oddball+1,3
1,55,11,perceptual,oddball+1,3
1,58,11,perceptual,oddball+1,3
0.666666666666667,60,11,perceptual,oddball+1,3
0,61,11,perceptual,oddball+1,3
0,62,11,perceptual,oddball+1,3
1,64,11,perceptual,oddball+1,3
0,65,11,perceptual,oddball+1,3
0,67,11,perceptual,oddball+1,3
1,72,11,perceptual,oddball+1,3
0,4,12,perceptual,oddball,3
1,9,12,perceptual,oddball,3
1,14,12,perceptual,oddball,3
1,15,12,perceptual,oddball,3
0.5,17,12,perceptual,oddball,3
1,19,12,perceptual,oddball,3
0,21,12,perceptual,oddball,3
1,22,12,perceptual,oddball,3
0,24,12,perceptual,oddball,3
0,27,12,perceptual,oddball,3
1,29,12,perceptual,oddball,3
1,30,12,perceptual,oddball,3
0.5,31,12,perceptual,oddball,3
1,33,12,perceptual,oddball,3
1,35,12,perceptual,oddball,3
0,36,12,perceptual,oddball,3
0,37,12,perceptual,oddball,3
1,39,12,perceptual,oddball,3
1,40,12,perceptual,oddball,3
0.5,41,12,perceptual,oddball,3
1,43,12,perceptual,oddball,3
1,44,12,perceptual,oddball,3
1,45,12,perceptual,oddball,3
1,47,12,perceptual,oddball,3
0,49,12,perceptual,oddball,3
0,52,12,perceptual,oddball,3
1,56,12,perceptual,oddball,3
0.333333333333333,57,12,perceptual,oddball,3
0.5,58,12,perceptual,oddball,3
1,61,12,perceptual,oddball,3
1,62,12,perceptual,oddball,3
0.5,63,12,perceptual,oddball,3
0,64,12,perceptual,oddball,3
0.5,65,12,perceptual,oddball,3
1,66,12,perceptual,oddball,3
0.5,67,12,perceptual,oddball,3
1,68,12,perceptual,oddball,3
1,69,12,perceptual,oddball,3
1,70,12,perceptual,oddball,3
0,71,12,perceptual,oddball,3
1,72,12,perceptual,oddball,3
0.666666666666667,73,12,perceptual,oddball,3
1,74,12,perceptual,oddball,3
1,4,12,perceptual,oddball-1,3
1,9,12,perceptual,oddball-1,3
1,14,12,perceptual,oddball-1,3
0,15,12,perceptual,oddball-1,3
0,17,12,perceptual,oddball-1,3
0.5,19,12,perceptual,oddball-1,3
0,21,12,perceptual,oddball-1,3
0.5,22,12,perceptual,oddball-1,3
0,24,12,perceptual,oddball-1,3
1,27,12,perceptual,oddball-1,3
0.5,29,12,perceptual,oddball-1,3
1,30,12,perceptual,oddball-1,3
1,31,12,perceptual,oddball-1,3
1,33,12,perceptual,oddball-1,3
0.5,35,12,perceptual,oddball-1,3
1,36,12,perceptual,oddball-1,3
1,37,12,perceptual,oddball-1,3
1,39,12,perceptual,oddball-1,3
1,40,12,perceptual,oddball-1,3
0,41,12,perceptual,oddball-1,3
1,43,12,perceptual,oddball-1,3
1,44,12,perceptual,oddball-1,3
0.5,45,12,perceptual,oddball-1,3
0,47,12,perceptual,oddball-1,3
1,49,12,perceptual,oddball-1,3
0,52,12,perceptual,oddball-1,3
0.5,56,12,perceptual,oddball-1,3
0.333333333333333,57,12,perceptual,oddball-1,3
0,58,12,perceptual,oddball-1,3
1,61,12,perceptual,oddball-1,3
1,62,12,perceptual,oddball-1,3
1,63,12,perceptual,oddball-1,3
0.5,64,12,perceptual,oddball-1,3
0.5,65,12,perceptual,oddball-1,3
0,66,12,perceptual,oddball-1,3
1,67,12,perceptual,oddball-1,3
1,68,12,perceptual,oddball-1,3
1,69,12,perceptual,oddball-1,3
0,70,12,perceptual,oddball-1,3
1,71,12,perceptual,oddball-1,3
1,72,12,perceptual,oddball-1,3
1,73,12,perceptual,oddball-1,3
0.5,74,12,perceptual,oddball-1,3
1,4,12,perceptual,oddball-2,3
1,9,12,perceptual,oddball-2,3
1,14,12,perceptual,oddball-2,3
0,15,12,perceptual,oddball-2,3
0.5,17,12,perceptual,oddball-2,3
0,19,12,perceptual,oddball-2,3
1,21,12,perceptual,oddball-2,3
0.5,22,12,perceptual,oddball-2,3
0,24,12,perceptual,oddball-2,3
1,27,12,perceptual,oddball-2,3
0.5,29,12,perceptual,oddball-2,3
1,30,12,perceptual,oddball-2,3
1,31,12,perceptual,oddball-2,3
0.5,33,12,perceptual,oddball-2,3
1,35,12,perceptual,oddball-2,3
1,36,12,perceptual,oddball-2,3
1,37,12,perceptual,oddball-2,3
1,39,12,perceptual,oddball-2,3
0.5,40,12,perceptual,oddball-2,3
0,41,12,perceptual,oddball-2,3
0,43,12,perceptual,oddball-2,3
0,44,12,perceptual,oddball-2,3
0.5,45,12,perceptual,oddball-2,3
1,47,12,perceptual,oddball-2,3
1,49,12,perceptual,oddball-2,3
1,52,12,perceptual,oddball-2,3
1,56,12,perceptual,oddball-2,3
0.666666666666667,57,12,perceptual,oddball-2,3
0,58,12,perceptual,oddball-2,3
0,61,12,perceptual,oddball-2,3
0,62,12,perceptual,oddball-2,3
1,63,12,perceptual,oddball-2,3
0,64,12,perceptual,oddball-2,3
1,65,12,perceptual,oddball-2,3
1,66,12,perceptual,oddball-2,3
0.5,67,12,perceptual,oddball-2,3
1,68,12,perceptual,oddball-2,3
0,69,12,perceptual,oddball-2,3
1,70,12,perceptual,oddball-2,3
0,71,12,perceptual,oddball-2,3
0,72,12,perceptual,oddball-2,3
0.666666666666667,73,12,perceptual,oddball-2,3
0.5,74,12,perceptual,oddball-2,3
1,4,12,perceptual,oddball+1,3
0,9,12,perceptual,oddball+1,3
0,14,12,perceptual,oddball+1,3
0.5,15,12,perceptual,oddball+1,3
0.5,17,12,perceptual,oddball+1,3
1,19,12,perceptual,oddball+1,3
