subject,recall,item_who,word_who,list
28,0,emo_minus_one,masacre,25
28,1,emo_minus_one,ceguera,26
28,0,emo_minus_one,hambruna,28
28,0,emo_minus_one,suicida,30
28,1,emo_minus_one,asfixia,35
28,1,emo_minus_one,asesino,37
28,0,emo_minus_one,ahogado,40
29,0,emo_minus_one,hambruna,1
29,0,emo_minus_one,c�ncer,2
29,1,emo_minus_one,sida,4
29,0,emo_minus_one,nazi,7
29,0,emo_minus_one,parapl�jico,13
29,0,emo_minus_one,tumor,14
29,0,emo_minus_one,ahogado,15
29,0,emo_minus_one,terrorista,16
29,0,emo_minus_one,morgue,17
29,0,emo_minus_one,suicida,18
29,1,emo_minus_one,masacre,19
29,1,emo_minus_one,traidor,21
29,1,emo_minus_one,ceguera,23
29,1,emo_minus_one,crimen,24
29,0,emo_minus_one,violaci�n,25
29,1,emo_minus_one,plaga,26
29,0,emo_minus_one,asfixia,27
29,0,emo_minus_one,sufrimiento,28
29,0,emo_minus_one,amputaci�n,29
29,0,emo_minus_one,asesino,40
30,0,emo_minus_one,hambruna,1
30,0,emo_minus_one,amputaci�n,2
30,0,emo_minus_one,ceguera,6
30,0,emo_minus_one,parapl�jico,7
30,1,emo_minus_one,sida,8
30,0,emo_minus_one,plaga,10
30,0,emo_minus_one,c�ncer,11
30,0,emo_minus_one,traidor,13
30,0,emo_minus_one,terrorista,14
30,0,emo_minus_one,ahogado,16
30,1,emo_minus_one,violaci�n,21
30,0,emo_minus_one,masacre,23
30,0,emo_minus_one,asesino,27
30,0,emo_minus_one,morgue,30
30,0,emo_minus_one,nazi,31
30,1,emo_minus_one,sufrimiento,34
30,1,emo_minus_one,asfixia,35
30,0,emo_minus_one,tumor,37
30,0,emo_minus_one,suicida,38
30,0,emo_minus_one,crimen,39
31,1,emo_minus_one,violaci�n,3
31,0,emo_minus_one,sida,4
31,1,emo_minus_one,terrorista,5
31,0,emo_minus_one,sufrimiento,7
31,0,emo_minus_one,crimen,10
31,1,emo_minus_one,c�ncer,13
31,0,emo_minus_one,tumor,15
31,0,emo_minus_one,ahogado,17
31,1,emo_minus_one,suicida,18
31,0,emo_minus_one,ceguera,19
31,1,emo_minus_one,plaga,20
31,1,emo_minus_one,asfixia,21
31,0,emo_minus_one,hambruna,23
31,1,emo_minus_one,traidor,28
31,1,emo_minus_one,morgue,32
31,1,emo_minus_one,nazi,33
31,1,emo_minus_one,parapl�jico,36
31,0,emo_minus_one,amputaci�n,38
31,0,emo_minus_one,masacre,39
31,0,emo_minus_one,asesino,40
32,1,emo_minus_one,amputaci�n,1
32,1,emo_minus_one,asesino,2
32,0,emo_minus_one,crimen,3
32,1,emo_minus_one,sufrimiento,5
32,1,emo_minus_one,sida,10
32,1,emo_minus_one,ceguera,11
32,1,emo_minus_one,masacre,13
32,0,emo_minus_one,traidor,14
32,0,emo_minus_one,ahogado,16
32,1,emo_minus_one,morgue,17
32,0,emo_minus_one,asfixia,22
32,0,emo_minus_one,suicida,24
32,1,emo_minus_one,hambruna,25
32,0,emo_minus_one,violaci�n,26
32,1,emo_minus_one,c�ncer,34
32,1,emo_minus_one,plaga,35
32,0,emo_minus_one,parapl�jico,36
32,0,emo_minus_one,terrorista,37
32,0,emo_minus_one,nazi,38
32,1,emo_minus_one,tumor,40
33,1,emo_minus_one,parapl�jico,2
33,0,emo_minus_one,ahogado,7
33,0,emo_minus_one,ceguera,8
33,0,emo_minus_one,sufrimiento,10
33,0,emo_minus_one,asesino,11
33,1,emo_minus_one,masacre,13
33,0,emo_minus_one,nazi,15
33,1,emo_minus_one,suicida,16
33,1,emo_minus_one,crimen,18
33,0,emo_minus_one,sida,19
33,0,emo_minus_one,violaci�n,22
33,1,emo_minus_one,c�ncer,23
33,0,emo_minus_one,morgue,24
33,0,emo_minus_one,amputaci�n,26
33,1,emo_minus_one,asfixia,28
33,1,emo_minus_one,terrorista,29
33,1,emo_minus_one,hambruna,30
33,0,emo_minus_one,plaga,34
33,0,emo_minus_one,traidor,35
33,1,emo_minus_one,tumor,36
34,1,emo_minus_one,crimen,2
34,0,emo_minus_one,ceguera,3
34,1,emo_minus_one,terrorista,4
34,1,emo_minus_one,morgue,7
34,1,emo_minus_one,violaci�n,9
34,0,emo_minus_one,amputaci�n,10
34,0,emo_minus_one,sida,12
34,1,emo_minus_one,masacre,14
34,1,emo_minus_one,tumor,15
34,0,emo_minus_one,sufrimiento,21
34,1,emo_minus_one,suicida,24
34,0,emo_minus_one,nazi,25
34,0,emo_minus_one,asfixia,26
34,1,emo_minus_one,ahogado,30
34,0,emo_minus_one,hambruna,31
34,1,emo_minus_one,plaga,33
34,1,emo_minus_one,traidor,35
34,1,emo_minus_one,c�ncer,38
34,0,emo_minus_one,parapl�jico,39
34,1,emo_minus_one,asesino,40
35,0,emo_minus_one,ceguera,1
35,0,emo_minus_one,crimen,2
35,1,emo_minus_one,suicida,3
35,0,emo_minus_one,hambruna,8
35,1,emo_minus_one,traidor,10
35,1,emo_minus_one,ahogado,11
35,0,emo_minus_one,sufrimiento,13
35,0,emo_minus_one,parapl�jico,14
35,0,emo_minus_one,asesino,18
35,0,emo_minus_one,c�ncer,19
35,0,emo_minus_one,nazi,20
35,0,emo_minus_one,violaci�n,21
35,1,emo_minus_one,tumor,22
35,0,emo_minus_one,sida,26
35,0,emo_minus_one,terrorista,32
35,0,emo_minus_one,plaga,34
35,0,emo_minus_one,amputaci�n,35
35,1,emo_minus_one,morgue,37
35,1,emo_minus_one,asfixia,38
35,1,emo_minus_one,masacre,40
36,0,emo_minus_one,terrorista,1
36,1,emo_minus_one,masacre,6
36,1,emo_minus_one,sufrimiento,8
36,1,emo_minus_one,traidor,11
36,1,emo_minus_one,asesino,12
36,0,emo_minus_one,plaga,14
36,0,emo_minus_one,ahogado,15
36,0,emo_minus_one,amputaci�n,16
36,1,emo_minus_one,nazi,17
36,1,emo_minus_one,hambruna,18
36,0,emo_minus_one,morgue,19
36,0,emo_minus_one,asfixia,23
36,0,emo_minus_one,c�ncer,24
36,0,emo_minus_one,ceguera,26
36,1,emo_minus_one,violaci�n,29
36,1,emo_minus_one,sida,31
36,1,emo_minus_one,suicida,32
36,0,emo_minus_one,tumor,35
36,1,emo_minus_one,parapl�jico,36
36,1,emo_minus_one,crimen,39
37,0,emo_minus_one,morgue,4
37,1,emo_minus_one,traidor,6
37,1,emo_minus_one,nazi,10
37,0,emo_minus_one,sida,11
37,0,emo_minus_one,c�ncer,13
37,1,emo_minus_one,asfixia,14
37,1,emo_minus_one,asesino,15
37,1,emo_minus_one,amputaci�n,16
37,1,emo_minus_one,ahogado,17
37,0,emo_minus_one,plaga,19
37,0,emo_minus_one,terrorista,20
37,1,emo_minus_one,hambruna,25
37,0,emo_minus_one,tumor,26
37,0,emo_minus_one,crimen,27
37,1,emo_minus_one,parapl�jico,28
37,1,emo_minus_one,suicida,30
37,0,emo_minus_one,violaci�n,32
37,1,emo_minus_one,ceguera,34
37,1,emo_minus_one,masacre,35
37,0,emo_minus_one,sufrimiento,37
38,1,emo_minus_one,ceguera,2
38,0,emo_minus_one,crimen,5
38,1,emo_minus_one,terrorista,7
38,0,emo_minus_one,asesino,10
38,0,emo_minus_one,masacre,11
38,1,emo_minus_one,tumor,12
38,1,emo_minus_one,suicida,13
38,0,emo_minus_one,sida,18
38,0,emo_minus_one,hambruna,19
38,0,emo_minus_one,parapl�jico,20
38,0,emo_minus_one,asfixia,22
38,1,emo_minus_one,amputaci�n,26
38,1,emo_minus_one,violaci�n,27
38,0,emo_minus_one,plaga,28
38,1,emo_minus_one,sufrimiento,29
38,0,emo_minus_one,c�ncer,31
38,0,emo_minus_one,nazi,33
38,0,emo_minus_one,traidor,34
38,0,emo_minus_one,ahogado,36
38,1,emo_minus_one,morgue,38
39,0,emo_minus_one,suicida,4
39,0,emo_minus_one,ceguera,5
39,1,emo_minus_one,plaga,6
39,0,emo_minus_one,violaci�n,9
39,1,emo_minus_one,crimen,11
39,1,emo_minus_one,tumor,12
39,0,emo_minus_one,sufrimiento,13
39,1,emo_minus_one,parapl�jico,14
39,0,emo_minus_one,masacre,16
39,1,emo_minus_one,ahogado,17
39,1,emo_minus_one,terrorista,20
39,0,emo_minus_one,traidor,22
39,0,emo_minus_one,asfixia,23
39,0,emo_minus_one,hambruna,26
39,0,emo_minus_one,morgue,27
39,1,emo_minus_one,asesino,34
39,1,emo_minus_one,nazi,36
39,1,emo_minus_one,amputaci�n,38
39,0,emo_minus_one,c�ncer,39
39,0,emo_minus_one,sida,40
40,0,emo_minus_one,amputaci�n,3
40,1,emo_minus_one,nazi,6
40,1,emo_minus_one,c�ncer,7
40,1,emo_minus_one,morgue,9
40,0,emo_minus_one,suicida,10
40,1,emo_minus_one,asesino,11
40,1,emo_minus_one,violaci�n,12
40,1,emo_minus_one,masacre,13
40,0,emo_minus_one,crimen,17
40,1,emo_minus_one,hambruna,23
40,0,emo_minus_one,tumor,24
40,0,emo_minus_one,plaga,25
40,1,emo_minus_one,sufrimiento,27
40,1,emo_minus_one,ceguera,28
40,1,emo_minus_one,traidor,30
40,1,emo_minus_one,ahogado,31
40,0,emo_minus_one,asfixia,34
40,0,emo_minus_one,parapl�jico,35
40,1,emo_minus_one,sida,36
40,0,emo_minus_one,terrorista,40
41,1,emo_minus_one,traidor,3
41,0,emo_minus_one,hambruna,4
41,0,emo_minus_one,sida,5
41,1,emo_minus_one,suicida,6
41,1,emo_minus_one,tumor,7
41,0,emo_minus_one,asesino,8
41,1,emo_minus_one,masacre,9
41,1,emo_minus_one,ceguera,10
41,1,emo_minus_one,crimen,11
41,0,emo_minus_one,plaga,12
41,0,emo_minus_one,amputaci�n,16
41,0,emo_minus_one,c�ncer,20
41,0,emo_minus_one,violaci�n,22
41,1,emo_minus_one,sufrimiento,25
41,0,emo_minus_one,terrorista,28
41,0,emo_minus_one,ahogado,32
41,1,emo_minus_one,nazi,33
41,1,emo_minus_one,parapl�jico,34
41,1,emo_minus_one,morgue,39
41,0,emo_minus_one,asfixia,40
42,1,emo_minus_one,suicida,1
42,1,emo_minus_one,terrorista,3
42,0,emo_minus_one,c�ncer,5
42,0,emo_minus_one,hambruna,6
42,1,emo_minus_one,sida,8
42,1,emo_minus_one,masacre,15
42,0,emo_minus_one,ceguera,16
42,1,emo_minus_one,nazi,19
42,0,emo_minus_one,amputaci�n,22
42,0,emo_minus_one,crimen,23
42,0,emo_minus_one,violaci�n,27
42,0,emo_minus_one,plaga,28
42,1,emo_minus_one,traidor,29
42,1,emo_minus_one,sufrimiento,30
42,0,emo_minus_one,morgue,31
42,1,emo_minus_one,parapl�jico,33
42,1,emo_minus_one,asfixia,35
42,0,emo_minus_one,ahogado,36
42,0,emo_minus_one,asesino,37
42,1,emo_minus_one,tumor,40
43,0,emo_minus_one,nazi,1
43,1,emo_minus_one,asesino,2
43,1,emo_minus_one,asfixia,3
43,1,emo_minus_one,morgue,4
43,1,emo_minus_one,violaci�n,5
43,0,emo_minus_one,sufrimiento,8
43,1,emo_minus_one,suicida,14
43,1,emo_minus_one,crimen,17
43,0,emo_minus_one,parapl�jico,19
43,0,emo_minus_one,ceguera,22
43,0,emo_minus_one,amputaci�n,24
43,0,emo_minus_one,terrorista,26
43,0,emo_minus_one,traidor,28
43,1,emo_minus_one,masacre,30
43,0,emo_minus_one,c�ncer,31
43,0,emo_minus_one,tumor,33
43,1,emo_minus_one,ahogado,35
43,1,emo_minus_one,sida,36
43,1,emo_minus_one,hambruna,37
43,0,emo_minus_one,plaga,39
44,0,emo_minus_one,amputaci�n,1
44,0,emo_minus_one,hambruna,2
44,0,emo_minus_one,traidor,4
44,1,emo_minus_one,parapl�jico,6
44,1,emo_minus_one,tumor,8
44,0,emo_minus_one,c�ncer,9
44,1,emo_minus_one,terrorista,12
44,0,emo_minus_one,asfixia,16
44,0,emo_minus_one,ceguera,19
44,0,emo_minus_one,ahogado,20
44,0,emo_minus_one,morgue,24
44,1,emo_minus_one,plaga,25
44,0,emo_minus_one,sufrimiento,27
44,0,emo_minus_one,violaci�n,28
44,0,emo_minus_one,suicida,30
44,1,emo_minus_one,crimen,31
44,0,emo_minus_one,masacre,32
44,0,emo_minus_one,nazi,35
44,1,emo_minus_one,sida,38
44,1,emo_minus_one,asesino,39
45,0,emo_minus_one,sida,4
45,1,emo_minus_one,suicida,5
45,0,emo_minus_one,crimen,7
45,0,emo_minus_one,parapl�jico,12
45,0,emo_minus_one,hambruna,13
45,0,emo_minus_one,asesino,14
45,0,emo_minus_one,plaga,16
45,0,emo_minus_one,sufrimiento,18
45,1,emo_minus_one,ahogado,20
45,0,emo_minus_one,traidor,21
45,1,emo_minus_one,tumor,22
45,0,emo_minus_one,asfixia,23
45,1,emo_minus_one,ceguera,24
45,1,emo_minus_one,terrorista,27
45,0,emo_minus_one,violaci�n,28
45,0,emo_minus_one,nazi,30
45,0,emo_minus_one,morgue,32
45,1,emo_minus_one,masacre,34
45,0,emo_minus_one,amputaci�n,37
45,0,emo_minus_one,c�ncer,40
46,0,emo_minus_one,ceguera,4
46,0,emo_minus_one,hambruna,8
46,0,emo_minus_one,masacre,10
46,1,emo_minus_one,sida,11
46,1,emo_minus_one,sufrimiento,12
46,0,emo_minus_one,suicida,13
46,1,emo_minus_one,asesino,15
46,0,emo_minus_one,ahogado,17
46,0,emo_minus_one,tumor,19
46,0,emo_minus_one,crimen,20
46,0,emo_minus_one,parapl�jico,22
46,1,emo_minus_one,amputaci�n,25
46,0,emo_minus_one,morgue,28
46,1,emo_minus_one,traidor,29
46,1,emo_minus_one,terrorista,31
46,0,emo_minus_one,violaci�n,32
46,1,emo_minus_one,asfixia,34
46,1,emo_minus_one,c�ncer,35
46,1,emo_minus_one,nazi,36
46,0,emo_minus_one,plaga,40
47,0,emo_minus_one,sida,3
47,0,emo_minus_one,sufrimiento,5
47,0,emo_minus_one,ahogado,6
47,1,emo_minus_one,tumor,14
47,0,emo_minus_one,morgue,15
47,1,emo_minus_one,amputaci�n,16
47,1,emo_minus_one,terrorista,17
47,1,emo_minus_one,parapl�jico,21
47,1,emo_minus_one,nazi,23
47,0,emo_minus_one,asesino,26
47,0,emo_minus_one,plaga,28
47,0,emo_minus_one,violaci�n,29
47,0,emo_minus_one,c�ncer,30
47,1,emo_minus_one,asfixia,31
47,1,emo_minus_one,hambruna,32
47,1,emo_minus_one,crimen,34
47,1,emo_minus_one,ceguera,36
47,0,emo_minus_one,suicida,38
47,0,emo_minus_one,traidor,39
47,1,emo_minus_one,masacre,40
48,0,emo_minus_one,plaga,1
48,0,emo_minus_one,ahogado,2
48,0,emo_minus_one,nazi,3
48,0,emo_minus_one,ceguera,5
48,1,emo_minus_one,amputaci�n,6
48,0,emo_minus_one,crimen,7
48,0,emo_minus_one,violaci�n,10
48,0,emo_minus_one,parapl�jico,11
48,0,emo_minus_one,terrorista,13
48,0,emo_minus_one,asfixia,15
48,1,emo_minus_one,suicida,19
48,1,emo_minus_one,tumor,21
48,0,emo_minus_one,morgue,22
48,1,emo_minus_one,asesino,25
48,1,emo_minus_one,masacre,26
48,1,emo_minus_one,hambruna,27
48,0,emo_minus_one,sufrimiento,31
48,0,emo_minus_one,sida,32
48,1,emo_minus_one,traidor,33
48,0,emo_minus_one,c�ncer,38
49,0,emo_minus_one,terrorista,2
49,1,emo_minus_one,nazi,4
49,0,emo_minus_one,masacre,6
49,1,emo_minus_one,suicida,7
49,0,emo_minus_one,amputaci�n,10
49,1,emo_minus_one,tumor,11
49,1,emo_minus_one,asfixia,12
49,1,emo_minus_one,c�ncer,14
49,1,emo_minus_one,morgue,15
49,1,emo_minus_one,crimen,17
49,1,emo_minus_one,ceguera,18
49,1,emo_minus_one,parapl�jico,21
49,0,emo_minus_one,violaci�n,22
49,0,emo_minus_one,traidor,25
49,0,emo_minus_one,ahogado,29
49,1,emo_minus_one,asesino,30
49,1,emo_minus_one,sufrimiento,34
49,1,emo_minus_one,sida,36
49,0,emo_minus_one,hambruna,38
49,0,emo_minus_one,plaga,39
50,1,emo_minus_one,suicida,2
50,1,emo_minus_one,tumor,4
50,0,emo_minus_one,sufrimiento,7
50,0,emo_minus_one,ahogado,10
50,0,emo_minus_one,terrorista,11
50,0,emo_minus_one,hambruna,16
50,0,emo_minus_one,asfixia,17
50,1,emo_minus_one,parapl�jico,20
50,0,emo_minus_one,nazi,21
50,0,emo_minus_one,morgue,22
50,0,emo_minus_one,sida,24
50,1,emo_minus_one,amputaci�n,25
50,0,emo_minus_one,plaga,26
50,0,emo_minus_one,ceguera,27
50,1,emo_minus_one,crimen,28
50,1,emo_minus_one,c�ncer,29
50,1,emo_minus_one,masacre,30
50,1,emo_minus_one,asesino,32
50,1,emo_minus_one,traidor,38
50,1,emo_minus_one,violaci�n,39
51,1,emo_minus_one,sida,1
51,1,emo_minus_one,tumor,4
51,0,emo_minus_one,traidor,5
51,0,emo_minus_one,ahogado,7
51,0,emo_minus_one,morgue,8
51,1,emo_minus_one,suicida,13
51,1,emo_minus_one,asfixia,15
51,1,emo_minus_one,terrorista,16
51,1,emo_minus_one,hambruna,17
51,0,emo_minus_one,sufrimiento,18
51,1,emo_minus_one,nazi,22
51,1,emo_minus_one,amputaci�n,25
51,0,emo_minus_one,asesino,26
51,1,emo_minus_one,ceguera,28
51,0,emo_minus_one,plaga,29
51,1,emo_minus_one,parapl�jico,33
51,0,emo_minus_one,masacre,35
51,1,emo_minus_one,crimen,37
51,1,emo_minus_one,c�ncer,38
51,1,emo_minus_one,violaci�n,40
52,0,emo_minus_one,asfixia,2
52,1,emo_minus_one,masacre,5
52,0,emo_minus_one,parapl�jico,8
52,1,emo_minus_one,sida,9
52,0,emo_minus_one,ceguera,10
52,1,emo_minus_one,crimen,13
52,0,emo_minus_one,amputaci�n,14
52,0,emo_minus_one,suicida,16
52,0,emo_minus_one,nazi,18
52,0,emo_minus_one,plaga,20
52,0,emo_minus_one,traidor,22
52,0,emo_minus_one,tumor,26
52,1,emo_minus_one,violaci�n,28
52,0,emo_minus_one,sufrimiento,29
52,0,emo_minus_one,morgue,30
52,0,emo_minus_one,hambruna,31
52,0,emo_minus_one,asesino,32
52,1,emo_minus_one,ahogado,37
52,0,emo_minus_one,c�ncer,39
52,1,emo_minus_one,terrorista,40
53,0,emo_minus_one,amputaci�n,2
53,1,emo_minus_one,hambruna,4
53,0,emo_minus_one,c�ncer,5
53,0,emo_minus_one,plaga,6
53,0,emo_minus_one,violaci�n,7
53,1,emo_minus_one,parapl�jico,9
53,0,emo_minus_one,ahogado,11
53,1,emo_minus_one,tumor,15
53,0,emo_minus_one,asesino,17
53,0,emo_minus_one,traidor,18
53,0,emo_minus_one,crimen,19
53,0,emo_minus_one,morgue,21
53,0,emo_minus_one,masacre,22
53,1,emo_minus_one,asfixia,25
53,1,emo_minus_one,sufrimiento,27
53,0,emo_minus_one,ceguera,28
53,1,emo_minus_one,nazi,33
53,0,emo_minus_one,terrorista,35
53,0,emo_minus_one,suicida,37
53,1,emo_minus_one,sida,38
54,0,emo_minus_one,sufrimiento,1
54,0,emo_minus_one,violaci�n,3
54,1,emo_minus_one,asfixia,5
54,0,emo_minus_one,asesino,7
54,0,emo_minus_one,parapl�jico,9
54,1,emo_minus_one,tumor,12
54,1,emo_minus_one,plaga,13
54,1,emo_minus_one,c�ncer,15
54,0,emo_minus_one,hambruna,16
54,1,emo_minus_one,traidor,17
54,1,emo_minus_one,ceguera,18
54,0,emo_minus_one,crimen,19
54,0,emo_minus_one,ahogado,24
54,1,emo_minus_one,masacre,27
54,0,emo_minus_one,sida,28
54,0,emo_minus_one,terrorista,31
54,1,emo_minus_one,nazi,32
54,1,emo_minus_one,morgue,33
54,0,emo_minus_one,amputaci�n,34
54,1,emo_minus_one,suicida,40
55,0,emo_minus_one,suicida,3
55,0,emo_minus_one,terrorista,4
55,0,emo_minus_one,asesino,5
55,1,emo_minus_one,ceguera,8
55,1,emo_minus_one,hambruna,13
55,1,emo_minus_one,amputaci�n,17
55,0,emo_minus_one,crimen,20
55,0,emo_minus_one,c�ncer,22
55,1,emo_minus_one,parapl�jico,23
55,0,emo_minus_one,traidor,25
55,0,emo_minus_one,tumor,26
55,0,emo_minus_one,asfixia,27
55,0,emo_minus_one,morgue,29
55,0,emo_minus_one,sida,30
55,0,emo_minus_one,violaci�n,31
55,0,emo_minus_one,masacre,35
55,1,emo_minus_one,nazi,36
55,0,emo_minus_one,plaga,38
55,0,emo_minus_one,ahogado,39
55,0,emo_minus_one,sufrimiento,40
56,0,emo_minus_one,asesino,2
56,0,emo_minus_one,traidor,5
56,0,emo_minus_one,nazi,6
56,0,emo_minus_one,sida,7
56,0,emo_minus_one,amputaci�n,10
56,0,emo_minus_one,parapl�jico,12
56,1,emo_minus_one,crimen,14
56,1,emo_minus_one,terrorista,16
56,1,emo_minus_one,hambruna,21
56,0,emo_minus_one,violaci�n,22
56,0,emo_minus_one,suicida,24
56,0,emo_minus_one,morgue,26
56,0,emo_minus_one,sufrimiento,27
56,1,emo_minus_one,tumor,29
56,1,emo_minus_one,plaga,32
56,1,emo_minus_one,asfixia,34
56,1,emo_minus_one,c�ncer,35
56,1,emo_minus_one,masacre,37
56,1,emo_minus_one,ceguera,39
56,1,emo_minus_one,ahogado,40
57,1,emo_minus_one,parapl�jico,1
57,1,emo_minus_one,ceguera,2
57,0,emo_minus_one,terrorista,3
57,1,emo_minus_one,masacre,4
57,1,emo_minus_one,amputaci�n,5
57,1,emo_minus_one,asesino,8
57,1,emo_minus_one,asfixia,10
57,0,emo_minus_one,c�ncer,13
57,0,emo_minus_one,suicida,14
57,1,emo_minus_one,tumor,15
57,0,emo_minus_one,crimen,20
57,0,emo_minus_one,plaga,21
57,0,emo_minus_one,ahogado,22
57,0,emo_minus_one,morgue,23
57,0,emo_minus_one,sufrimiento,29
57,0,emo_minus_one,sida,33
57,0,emo_minus_one,nazi,34
57,0,emo_minus_one,violaci�n,35
57,1,emo_minus_one,traidor,38
57,1,emo_minus_one,hambruna,40
58,0,emo_minus_one,nazi,1
58,1,emo_minus_one,c�ncer,3
58,0,emo_minus_one,tumor,4
58,0,emo_minus_one,sida,5
58,0,emo_minus_one,plaga,8
58,0,emo_minus_one,hambruna,9
58,1,emo_minus_one,suicida,11
58,0,emo_minus_one,terrorista,12
58,0,emo_minus_one,morgue,13
58,1,emo_minus_one,traidor,15
58,0,emo_minus_one,parapl�jico,18
58,0,emo_minus_one,asesino,22
58,0,emo_minus_one,masacre,24
58,0,emo_minus_one,amputaci�n,26
58,0,emo_minus_one,asfixia,28
58,1,emo_minus_one,crimen,29
58,0,emo_minus_one,ahogado,30
58,0,emo_minus_one,ceguera,37
58,0,emo_minus_one,violaci�n,38
58,0,emo_minus_one,sufrimiento,39
59,1,emo_minus_one,ahogado,1
59,0,emo_minus_one,nazi,2
59,1,emo_minus_one,c�ncer,3
59,0,emo_minus_one,sida,4
59,0,emo_minus_one,hambruna,5
59,1,emo_minus_one,asesino,8
59,0,emo_minus_one,plaga,9
59,1,emo_minus_one,asfixia,10
59,1,emo_minus_one,suicida,14
59,1,emo_minus_one,ceguera,16
59,1,emo_minus_one,masacre,17
59,1,emo_minus_one,terrorista,19
59,0,emo_minus_one,parapl�jico,21
59,1,emo_minus_one,amputaci�n,29
59,0,emo_minus_one,traidor,30
59,1,emo_minus_one,tumor,32
59,0,emo_minus_one,sufrimiento,34
59,1,emo_minus_one,morgue,35
59,1,emo_minus_one,violaci�n,38
59,1,emo_minus_one,crimen,40
60,0,emo_minus_one,c�ncer,1
60,0,emo_minus_one,plaga,4
60,1,emo_minus_one,nazi,5
60,1,emo_minus_one,violaci�n,8
60,0,emo_minus_one,ceguera,10
60,0,emo_minus_one,traidor,12
60,0,emo_minus_one,sida,14
60,1,emo_minus_one,ahogado,15
60,0,emo_minus_one,suicida,16
60,0,emo_minus_one,morgue,17
60,0,emo_minus_one,masacre,20
60,0,emo_minus_one,asfixia,22
60,0,emo_minus_one,tumor,23
60,0,emo_minus_one,asesino,24
60,1,emo_minus_one,amputaci�n,26
60,1,emo_minus_one,terrorista,27
60,0,emo_minus_one,sufrimiento,31
60,0,emo_minus_one,parapl�jico,35
60,1,emo_minus_one,crimen,36
60,0,emo_minus_one,hambruna,37
61,0,emo_minus_one,nazi,3
61,0,emo_minus_one,parapl�jico,4
61,0,emo_minus_one,sufrimiento,5
61,1,emo_minus_one,plaga,6
61,0,emo_minus_one,amputaci�n,7
61,0,emo_minus_one,suicida,12
61,0,emo_minus_one,violaci�n,14
61,0,emo_minus_one,terrorista,15
61,0,emo_minus_one,asfixia,17
61,0,emo_minus_one,asesino,18
61,1,emo_minus_one,morgue,21
61,0,emo_minus_one,hambruna,23
61,0,emo_minus_one,crimen,24
61,1,emo_minus_one,masacre,27
61,0,emo_minus_one,c�ncer,30
61,0,emo_minus_one,sida,31
61,1,emo_minus_one,ahogado,32
61,1,emo_minus_one,tumor,33
61,1,emo_minus_one,traidor,35
61,1,emo_minus_one,ceguera,40
62,0,emo_minus_one,asfixia,1
62,1,emo_minus_one,violaci�n,2
62,0,emo_minus_one,suicida,7
62,1,emo_minus_one,plaga,8
62,0,emo_minus_one,asesino,9
62,1,emo_minus_one,morgue,16
62,0,emo_minus_one,parapl�jico,21
62,1,emo_minus_one,sufrimiento,23
62,0,emo_minus_one,sida,27
62,1,emo_minus_one,nazi,28
62,0,emo_minus_one,amputaci�n,29
62,1,emo_minus_one,tumor,31
62,0,emo_minus_one,crimen,32
62,0,emo_minus_one,ahogado,33
62,0,emo_minus_one,ceguera,34
62,0,emo_minus_one,c�ncer,36
62,0,emo_minus_one,hambruna,37
62,1,emo_minus_one,terrorista,38
62,0,emo_minus_one,traidor,39
62,0,emo_minus_one,masacre,40
63,1,emo_minus_one,hambruna,2
63,0,emo_minus_one,crimen,3
63,1,emo_minus_one,tumor,4
63,0,emo_minus_one,nazi,5
63,0,emo_minus_one,asesino,6
63,0,emo_minus_one,ceguera,7
63,0,emo_minus_one,sida,8
63,0,emo_minus_one,sufrimiento,10
63,1,emo_minus_one,asfixia,13
63,1,emo_minus_one,c�ncer,14
63,0,emo_minus_one,ahogado,15
63,1,emo_minus_one,amputaci�n,16
63,1,emo_minus_one,traidor,17
63,1,emo_minus_one,parapl�jico,20
63,1,emo_minus_one,suicida,25
63,0,emo_minus_one,violaci�n,26
63,1,emo_minus_one,plaga,33
63,1,emo_minus_one,morgue,36
63,1,emo_minus_one,terrorista,37
63,0,emo_minus_one,masacre,40
64,0,emo_minus_one,sufrimiento,2
64,1,emo_minus_one,parapl�jico,5
64,0,emo_minus_one,traidor,6
64,1,emo_minus_one,asfixia,11
64,1,emo_minus_one,suicida,15
64,1,emo_minus_one,c�ncer,17
64,0,emo_minus_one,ahogado,18
64,1,emo_minus_one,plaga,19
64,1,emo_minus_one,sida,22
64,1,emo_minus_one,nazi,23
64,1,emo_minus_one,crimen,24
64,0,emo_minus_one,ceguera,27
64,1,emo_minus_one,asesino,28
64,0,emo_minus_one,violaci�n,29
64,0,emo_minus_one,hambruna,32
64,1,emo_minus_one,amputaci�n,35
64,0,emo_minus_one,terrorista,37
64,1,emo_minus_one,morgue,38
64,1,emo_minus_one,tumor,39
64,0,emo_minus_one,masacre,40
65,1,emo_minus_one,crimen,3
65,0,emo_minus_one,asfixia,4
65,0,emo_minus_one,nazi,5
65,0,emo_minus_one,plaga,10
65,1,emo_minus_one,ahogado,12
65,0,emo_minus_one,masacre,14
65,1,emo_minus_one,traidor,15
65,0,emo_minus_one,ceguera,16
65,1,emo_minus_one,terrorista,18
65,0,emo_minus_one,parapl�jico,19
65,1,emo_minus_one,amputaci�n,20
65,1,emo_minus_one,hambruna,21
65,0,emo_minus_one,sida,24
65,1,emo_minus_one,morgue,25
65,1,emo_minus_one,violaci�n,30
